Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Address ID,Product ID,Sales,Quantity,Discount,Profit
6962,CA-2025-162096,2025-11-10,2025-11-10,Same Day,TB-21190,UW-96266,OFF-AR-10002221,7.8,3,0,2.106
5391,CA-2025-163874,2025-11-10,2025-11-12,Second Class,NC-18535,UW-34642,OFF-BI-10000088,26.352,3,0.2,9.5526
7327,US-2025-128447,2025-11-10,2025-11-17,Standard Class,MC-17845,UW-91611,OFF-BI-10001543,28.792,1,0.2,10.0772
7326,US-2025-128447,2025-11-10,2025-11-17,Standard Class,MC-17845,UW-91611,OFF-AP-10004540,400.8,5,0,112.224
1368,US-2025-155425,2025-11-10,2025-11-11,First Class,AB-10600,UW-46144,FUR-CH-10003312,899.136,4,0.2,-146.1096
1367,US-2025-155425,2025-11-10,2025-11-11,First Class,AB-10600,UW-46144,TEC-PH-10002563,201.584,2,0.2,15.1188
1366,US-2025-155425,2025-11-10,2025-11-11,First Class,AB-10600,UW-46144,TEC-AC-10001314,239.952,6,0.2,-35.9928
1365,US-2025-155425,2025-11-10,2025-11-11,First Class,AB-10600,UW-46144,TEC-MA-10003183,95.994,2,0.7,-63.996
1364,US-2025-155425,2025-11-10,2025-11-11,First Class,AB-10600,UW-46144,OFF-BI-10001036,38.388,14,0.7,-25.592
2838,CA-2025-110842,2025-11-11,2025-11-16,Standard Class,GA-14725,UW-64195,OFF-BI-10000977,121.6,5,0.2,39.52
2837,CA-2025-110842,2025-11-11,2025-11-16,Standard Class,GA-14725,UW-64195,OFF-PA-10000520,19.44,3,0,9.3312
2836,CA-2025-110842,2025-11-11,2025-11-16,Standard Class,GA-14725,UW-64195,OFF-AP-10003971,10.89,1,0,2.8314
7449,CA-2025-115448,2025-11-11,2025-11-14,First Class,MH-18025,US-79677,FUR-FU-10004090,88.92,5,0.2,14.4495
4227,CA-2025-120327,2025-11-11,2025-11-16,Standard Class,WB-21850,UC-68542,OFF-FA-10004854,45.92,4,0,21.5824
5079,CA-2025-143217,2025-11-11,2025-11-17,Standard Class,CG-12040,UC-23592,OFF-BI-10002949,18.24,3,0,8.5728
2775,CA-2025-143455,2025-11-11,2025-11-18,Standard Class,ML-17755,UE-78028,OFF-PA-10004451,10.368,2,0.2,3.6288
7468,CA-2025-148985,2025-11-11,2025-11-15,Second Class,TB-21190,UW-79725,FUR-FU-10001424,34.92,4,0,11.8728
902,CA-2025-150959,2025-11-11,2025-11-13,First Class,TD-20995,UC-98985,OFF-BI-10001510,18.336,4,0.8,-32.088
901,CA-2025-150959,2025-11-11,2025-11-13,First Class,TD-20995,UC-98985,OFF-LA-10001045,10.44,5,0.2,3.393
5117,CA-2025-154137,2025-11-11,2025-11-17,Standard Class,MT-17815,UE-51518,OFF-ST-10003324,35.48,1,0,0
3175,CA-2025-157483,2025-11-11,2025-11-18,Standard Class,EP-13915,UC-44391,OFF-AR-10004260,181.86,7,0,50.9208
6989,CA-2025-158561,2025-11-11,2025-11-16,Second Class,BB-11545,US-32031,OFF-AP-10002651,1158.12,5,0.2,130.2885
9261,CA-2025-167976,2025-11-11,2025-11-14,Second Class,JL-15505,UC-05497,OFF-SU-10004661,25.5,3,0,6.63
8997,US-2025-116491,2025-11-11,2025-11-13,First Class,PG-18820,UC-38799,TEC-PH-10004531,35.184,2,0.2,12.3144
3473,CA-2025-122644,2025-11-12,2025-11-17,Standard Class,SF-20965,UE-93433,TEC-AC-10003614,18.544,2,0.2,3.0134
3472,CA-2025-122644,2025-11-12,2025-11-17,Standard Class,SF-20965,UE-93433,OFF-PA-10003673,10.848,2,0.2,3.5256
1502,CA-2025-130386,2025-11-12,2025-11-18,Standard Class,NG-18430,UC-54412,OFF-ST-10003716,540.048,3,0.2,-47.2542
1501,CA-2025-130386,2025-11-12,2025-11-18,Standard Class,NG-18430,UC-54412,OFF-PA-10003823,223.056,9,0.2,69.705
1500,CA-2025-130386,2025-11-12,2025-11-18,Standard Class,NG-18430,UC-54412,OFF-PA-10002749,16.056,3,0.2,5.8203
2955,CA-2025-134915,2025-11-12,2025-11-12,Same Day,EM-14140,UW-58202,TEC-PH-10001459,671.984,2,0.2,50.3988
2954,CA-2025-134915,2025-11-12,2025-11-12,Same Day,EM-14140,UW-58202,TEC-PH-10000347,7.92,2,0.2,0.693
2953,CA-2025-134915,2025-11-12,2025-11-12,Same Day,EM-14140,UW-58202,FUR-FU-10000305,113.568,2,0.2,-5.6784
2952,CA-2025-134915,2025-11-12,2025-11-12,Same Day,EM-14140,UW-58202,FUR-CH-10004875,113.888,2,0.2,9.9652
2951,CA-2025-134915,2025-11-12,2025-11-12,Same Day,EM-14140,UW-58202,OFF-PA-10002160,23.12,5,0.2,8.381
2950,CA-2025-134915,2025-11-12,2025-11-12,Same Day,EM-14140,UW-58202,TEC-AC-10001266,41.6,4,0.2,13
506,CA-2025-134978,2025-11-12,2025-11-15,Second Class,EB-13705,UE-00616,OFF-BI-10003274,15.92,5,0.2,5.373
6214,CA-2025-149944,2025-11-12,2025-11-16,Second Class,MB-17305,UW-17257,OFF-AP-10004708,76.12,2,0,22.0748
6213,CA-2025-149944,2025-11-12,2025-11-16,Second Class,MB-17305,UW-17257,OFF-FA-10003495,18.24,3,0,9.12
7769,CA-2025-154088,2025-11-12,2025-11-17,Standard Class,LB-16735,US-42135,OFF-PA-10003651,26.72,5,0.2,9.352
237,CA-2025-160514,2025-11-12,2025-11-16,Standard Class,DB-13120,UW-19301,OFF-PA-10002479,10.56,2,0,4.752
3140,CA-2025-164168,2025-11-12,2025-11-18,Standard Class,LS-16975,UC-38799,FUR-FU-10001756,22.848,3,0.6,-17.7072
3139,CA-2025-164168,2025-11-12,2025-11-18,Standard Class,LS-16975,UC-38799,TEC-AC-10004568,44.784,2,0.2,-0.5598
3138,CA-2025-164168,2025-11-12,2025-11-18,Standard Class,LS-16975,UC-38799,OFF-EN-10001219,12.224,2,0.2,4.4312
3137,CA-2025-164168,2025-11-12,2025-11-18,Standard Class,LS-16975,UC-38799,TEC-PH-10004908,67.992,1,0.2,8.499
3136,CA-2025-164168,2025-11-12,2025-11-18,Standard Class,LS-16975,UC-38799,OFF-ST-10002583,77.952,3,0.2,-15.5904
3135,CA-2025-164168,2025-11-12,2025-11-18,Standard Class,LS-16975,UC-38799,OFF-BI-10000666,30.56,5,0.8,-45.84
4743,CA-2025-164364,2025-11-12,2025-11-16,Standard Class,CS-12355,UW-64372,OFF-SU-10000381,27.93,3,0,8.0997
4742,CA-2025-164364,2025-11-12,2025-11-16,Standard Class,CS-12355,UW-64372,OFF-AR-10000315,9.21,3,0,2.3025
4741,CA-2025-164364,2025-11-12,2025-11-16,Standard Class,CS-12355,UW-64372,OFF-LA-10004853,9.96,2,0,4.5816
9720,CA-2025-166835,2025-11-12,2025-11-14,Second Class,DK-13375,UE-73236,OFF-ST-10002574,221.024,2,0.2,-55.256
1866,US-2025-116659,2025-11-12,2025-11-12,Same Day,NG-18355,UE-53205,TEC-PH-10002824,370.782,3,0.4,-92.6955
9639,US-2025-125808,2025-11-12,2025-11-15,Second Class,EP-13915,UW-96275,OFF-PA-10001846,11.56,2,0,5.6644
8429,US-2025-132220,2025-11-12,2025-11-16,Standard Class,DJ-13510,UW-65888,TEC-AC-10004227,62.352,6,0.2,-10.9116
4827,US-2025-136707,2025-11-12,2025-11-15,First Class,JE-15610,UW-64195,OFF-BI-10003460,14.016,4,0.2,4.9056
7759,CA-2025-112844,2025-11-13,2025-11-16,Second Class,SP-20620,UE-75862,FUR-FU-10004845,154.95,3,0,30.99
7758,CA-2025-112844,2025-11-13,2025-11-16,Second Class,SP-20620,UE-75862,TEC-PH-10003988,43.6,4,0,12.208
5806,CA-2025-113873,2025-11-13,2025-11-19,Standard Class,KE-16420,UC-10889,FUR-BO-10003441,205.9992,3,0.32,-27.2646
5805,CA-2025-113873,2025-11-13,2025-11-19,Standard Class,KE-16420,UC-10889,OFF-ST-10000943,61.792,4,0.2,6.1792
4869,CA-2025-122490,2025-11-13,2025-11-18,Standard Class,TT-21070,UW-24866,OFF-LA-10001613,8.64,3,0,4.2336
4868,CA-2025-122490,2025-11-13,2025-11-18,Standard Class,TT-21070,UW-24866,OFF-ST-10000991,344.91,3,0,10.3473
4867,CA-2025-122490,2025-11-13,2025-11-18,Standard Class,TT-21070,UW-24866,OFF-BI-10001718,563.024,11,0.2,190.0206
4866,CA-2025-122490,2025-11-13,2025-11-18,Standard Class,TT-21070,UW-24866,FUR-CH-10001215,2404.704,6,0.2,150.294
8612,CA-2025-123624,2025-11-13,2025-11-17,Second Class,SE-20110,UW-32988,TEC-AC-10000682,82.95,5,0,29.0325
8320,CA-2025-133620,2025-11-13,2025-11-18,Standard Class,EM-14065,UE-51518,OFF-ST-10004634,11.21,1,0,3.363
6747,CA-2025-159156,2025-11-13,2025-11-16,First Class,KB-16600,UE-51518,TEC-PH-10004389,629.95,5,0,163.787
3700,CA-2025-160416,2025-11-13,2025-11-18,Second Class,AD-10180,UE-00334,TEC-AC-10004114,163.96,4,0,70.5028
3784,CA-2025-165204,2025-11-13,2025-11-16,Second Class,MN-17935,US-92726,OFF-ST-10003716,720.064,4,0.2,-63.0056
3783,CA-2025-165204,2025-11-13,2025-11-16,Second Class,MN-17935,US-92726,OFF-PA-10003424,8.904,3,0.2,3.339
8554,US-2025-102904,2025-11-13,2025-11-20,Standard Class,CB-12025,US-46447,TEC-AC-10000927,239.92,8,0,23.992
85,US-2025-119662,2025-11-13,2025-11-16,First Class,CS-12400,UC-02461,OFF-ST-10003656,230.376,3,0.2,-48.9549
1551,US-2025-124926,2025-11-13,2025-11-18,Second Class,ME-17320,UC-03532,OFF-AP-10004868,9.324,6,0.8,-24.7086
9672,US-2025-140312,2025-11-13,2025-11-19,Standard Class,KL-16645,UW-67208,TEC-PH-10003442,22,5,0.2,1.375
5441,US-2025-153633,2025-11-13,2025-11-18,Second Class,TC-21295,US-94101,OFF-AR-10002335,2.064,1,0.2,0.1548
2630,US-2025-165344,2025-11-13,2025-11-15,First Class,SB-20290,UE-78028,OFF-BI-10003196,11.22,10,0.7,-7.48
2629,US-2025-165344,2025-11-13,2025-11-15,First Class,SB-20290,UE-78028,TEC-MA-10002210,652.995,7,0.7,-935.9595
2628,US-2025-165344,2025-11-13,2025-11-15,First Class,SB-20290,UE-78028,TEC-AC-10002399,60.864,4,0.2,9.1296
1073,CA-2025-106943,2025-11-14,2025-11-19,Standard Class,FO-14305,UE-85573,OFF-BI-10003669,8.64,2,0.2,3.024
9732,CA-2025-124261,2025-11-14,2025-11-19,Standard Class,JE-15715,UW-02698,OFF-AR-10003504,34.24,8,0,9.9296
8686,CA-2025-137323,2025-11-14,2025-11-18,Second Class,PW-19030,UE-68275,OFF-ST-10003996,96.36,6,0,25.0536
616,CA-2025-138611,2025-11-14,2025-11-17,Second Class,CK-12595,UE-08369,OFF-BI-10002949,3.648,2,0.7,-2.7968
615,CA-2025-138611,2025-11-14,2025-11-17,Second Class,CK-12595,UE-08369,TEC-PH-10000011,119.94,10,0.4,15.992
8875,CA-2025-142489,2025-11-14,2025-11-16,Second Class,TC-21295,UC-03532,OFF-BI-10003684,21.99,5,0.8,-32.985
961,CA-2025-152142,2025-11-14,2025-11-19,Standard Class,LW-16990,UW-40512,FUR-CH-10002965,321.568,2,0.2,28.1372
9218,US-2025-118157,2025-11-14,2025-11-17,First Class,AW-10930,UC-52758,OFF-EN-10004459,15.28,2,0,7.4872
5191,US-2025-136679,2025-11-14,2025-11-18,Standard Class,XP-21865,UC-99348,OFF-AR-10003582,45.04,2,0.2,4.504
5190,US-2025-136679,2025-11-14,2025-11-18,Standard Class,XP-21865,UC-99348,TEC-AC-10004855,167.952,6,0.2,-27.2922
4076,CA-2025-108112,2025-11-15,2025-11-20,Standard Class,DK-12895,US-33911,FUR-FU-10001488,339.136,4,0.2,0
4075,CA-2025-108112,2025-11-15,2025-11-20,Standard Class,DK-12895,US-33911,FUR-FU-10003553,220.064,4,0.2,55.016
4172,CA-2025-100601,2025-11-16,2025-11-20,Standard Class,JK-15370,UW-95274,OFF-ST-10002486,48.86,7,0,0.9772
4776,CA-2025-108091,2025-11-16,2025-11-21,Standard Class,EK-13795,UW-38762,OFF-AR-10000255,23.36,4,0,6.0736
8716,CA-2025-121678,2025-11-16,2025-11-20,Second Class,BM-11650,UE-99193,OFF-BI-10002949,1.824,1,0.7,-1.3984
7589,CA-2025-122945,2025-11-16,2025-11-22,Standard Class,MB-18085,UW-27426,FUR-FU-10001196,17.31,3,0,5.193
3299,CA-2025-136308,2025-11-16,2025-11-16,Same Day,MW-18235,UW-58802,TEC-MA-10000488,1919.976,3,0.2,215.9973
2874,CA-2025-137022,2025-11-16,2025-11-22,Standard Class,SW-20275,UW-04289,OFF-ST-10001963,811.28,8,0,24.3384
9667,CA-2025-157448,2025-11-16,2025-11-20,Standard Class,LC-16885,UW-02698,FUR-FU-10001847,12.42,3,0,4.4712
9666,CA-2025-157448,2025-11-16,2025-11-20,Standard Class,LC-16885,UW-02698,FUR-FU-10003268,119.94,3,0,23.988
9620,CA-2025-160633,2025-11-16,2025-11-21,Standard Class,BS-11380,UE-22944,TEC-AC-10002335,139.96,5,0.2,-1.7495
9619,CA-2025-160633,2025-11-16,2025-11-21,Standard Class,BS-11380,UE-22944,OFF-AR-10004022,86.352,3,0.2,5.397
9618,CA-2025-160633,2025-11-16,2025-11-21,Standard Class,BS-11380,UE-22944,TEC-CO-10002095,899.982,3,0.4,74.9985
6544,US-2025-107888,2025-11-16,2025-11-19,First Class,CC-12220,UW-24866,OFF-ST-10003123,33.29,1,0,7.9896
6543,US-2025-107888,2025-11-16,2025-11-19,First Class,CC-12220,UW-24866,TEC-PH-10003171,107.88,3,0.2,10.788
6542,US-2025-107888,2025-11-16,2025-11-19,First Class,CC-12220,UW-24866,FUR-FU-10003394,139.92,2,0,23.7864
6541,US-2025-107888,2025-11-16,2025-11-19,First Class,CC-12220,UW-24866,OFF-PA-10001363,73.68,6,0,34.6296
5269,US-2025-114657,2025-11-16,2025-11-21,Standard Class,MH-18115,UE-00334,TEC-MA-10003173,52.44,4,0,24.1224
7492,US-2025-118598,2025-11-16,2025-11-16,Same Day,CM-12190,UE-62378,TEC-PH-10002583,119.94,6,0,5.997
2139,US-2025-157896,2025-11-16,2025-11-16,Same Day,CB-12415,UE-51518,OFF-PA-10004092,146.82,3,0,73.41
7757,CA-2025-100902,2025-11-17,2025-11-21,Standard Class,CK-12595,US-64676,TEC-AC-10003174,431.16,5,0.2,107.79
7756,CA-2025-100902,2025-11-17,2025-11-21,Standard Class,CK-12595,US-64676,OFF-PA-10002558,268.24,7,0.2,93.884
7120,CA-2025-118122,2025-11-17,2025-11-24,Standard Class,GG-14650,UW-24866,OFF-BI-10002103,13.904,2,0.2,4.5188
3024,CA-2025-124674,2025-11-17,2025-11-23,Standard Class,JB-16000,UC-71539,FUR-BO-10002202,327.7328,2,0.32,-14.4588
6505,CA-2025-128265,2025-11-17,2025-11-22,Second Class,VW-21775,UE-59964,OFF-ST-10000142,1247.64,3,0,349.3392
2846,CA-2025-138163,2025-11-17,2025-11-20,First Class,XP-21865,UE-94036,OFF-AR-10001958,50.94,3,0,14.2632
5038,CA-2025-141719,2025-11-17,2025-11-21,Second Class,EG-13900,UC-30885,TEC-AC-10003610,239.96,5,0.2,83.986
7319,CA-2025-158120,2025-11-17,2025-11-21,Standard Class,KH-16330,UW-10075,OFF-BI-10002813,4.158,7,0.7,-3.465
7318,CA-2025-158120,2025-11-17,2025-11-21,Standard Class,KH-16330,UW-10075,OFF-PA-10003205,19.608,3,0.2,6.6177
9989,CA-2025-163629,2025-11-17,2025-11-21,Standard Class,RA-19885,US-65017,TEC-PH-10004006,206.1,5,0,55.647
9988,CA-2025-163629,2025-11-17,2025-11-21,Standard Class,RA-19885,US-65017,TEC-AC-10001539,79.99,1,0,28.7964
2287,CA-2025-165687,2025-11-17,2025-11-23,Standard Class,CS-12355,US-21381,OFF-AP-10004036,35.04,2,0,12.264
4191,CA-2025-166709,2025-11-17,2025-11-22,Standard Class,HL-15040,UE-77508,TEC-CO-10004722,10499.97,3,0,5039.9856
9294,US-2025-116505,2025-11-17,2025-11-21,Second Class,TB-21625,UE-74944,OFF-BI-10000050,43.8,6,0,20.586
8192,US-2025-155866,2025-11-17,2025-11-21,Standard Class,CC-12370,UE-59964,FUR-FU-10004091,187.76,4,0,76.9816
8191,US-2025-155866,2025-11-17,2025-11-21,Standard Class,CC-12370,UE-59964,OFF-PA-10004735,38.88,6,0,18.6624
7966,CA-2025-104864,2025-11-18,2025-11-23,Second Class,JS-15685,US-33911,OFF-PA-10003309,41.472,8,0.2,14.5152
7965,CA-2025-104864,2025-11-18,2025-11-23,Second Class,JS-15685,US-33911,OFF-PA-10004609,20.736,4,0.2,7.2576
7964,CA-2025-104864,2025-11-18,2025-11-23,Second Class,JS-15685,US-33911,OFF-AP-10002684,389.056,4,0.2,48.632
7963,CA-2025-104864,2025-11-18,2025-11-23,Second Class,JS-15685,US-33911,OFF-BI-10001636,20.232,8,0.7,-16.1856
7962,CA-2025-104864,2025-11-18,2025-11-23,Second Class,JS-15685,US-33911,OFF-ST-10002301,81.36,5,0.2,-19.323
5750,CA-2025-104913,2025-11-18,2025-11-22,Standard Class,DK-13090,UE-75349,TEC-PH-10000923,74.95,5,0,36.7255
9009,CA-2025-107825,2025-11-18,2025-11-18,Same Day,NB-18655,UC-23592,FUR-FU-10000206,5.82,2,0,2.7354
9008,CA-2025-107825,2025-11-18,2025-11-18,Same Day,NB-18655,UC-23592,OFF-LA-10003720,7.38,2,0,3.4686
9007,CA-2025-107825,2025-11-18,2025-11-18,Same Day,NB-18655,UC-23592,OFF-ST-10000777,37.76,1,0,10.5728
9006,CA-2025-107825,2025-11-18,2025-11-18,Same Day,NB-18655,UC-23592,OFF-ST-10001321,92.52,6,0,24.9804
2930,CA-2025-143434,2025-11-18,2025-11-24,Standard Class,ME-17320,UC-87347,FUR-FU-10002597,19.76,4,0,8.2992
8111,CA-2025-160122,2025-11-18,2025-11-23,Standard Class,RD-19930,UC-02461,FUR-CH-10000422,127.386,2,0.3,-25.4772
8110,CA-2025-160122,2025-11-18,2025-11-23,Standard Class,RD-19930,UC-02461,OFF-EN-10002592,55.584,6,0.2,20.844
3947,CA-2025-167871,2025-11-18,2025-11-23,Standard Class,AF-10870,US-50527,OFF-SU-10001225,2.944,1,0.2,-0.6624
3946,CA-2025-167871,2025-11-18,2025-11-23,Standard Class,AF-10870,US-50527,OFF-PA-10001977,44.384,1,0.2,15.5344
1657,US-2025-132444,2025-11-18,2025-11-21,First Class,CD-12280,UW-34642,OFF-ST-10000563,95.94,3,0,9.594
1656,US-2025-132444,2025-11-18,2025-11-21,First Class,CD-12280,UW-34642,OFF-BI-10001116,8.448,2,0.2,2.9568
1655,US-2025-132444,2025-11-18,2025-11-21,First Class,CD-12280,UW-34642,OFF-FA-10000611,2.96,2,0,1.4208
1654,US-2025-132444,2025-11-18,2025-11-21,First Class,CD-12280,UW-34642,TEC-AC-10003832,132.52,4,0,54.3332
1653,US-2025-132444,2025-11-18,2025-11-21,First Class,CD-12280,UW-34642,OFF-ST-10003442,169.68,6,0,45.8136
2044,US-2025-158946,2025-11-18,2025-11-23,Standard Class,JW-15220,UE-45584,OFF-AR-10001860,38.864,7,0.2,7.7728
2553,CA-2025-101042,2025-11-19,2025-11-23,Standard Class,AB-10105,US-97729,OFF-BI-10000088,21.96,2,0,10.7604
2552,CA-2025-101042,2025-11-19,2025-11-23,Standard Class,AB-10105,US-97729,FUR-FU-10004665,821.88,6,0,213.6888
4138,CA-2025-110926,2025-11-19,2025-11-23,Standard Class,DD-13570,US-24177,OFF-FA-10000624,25.06,7,0,12.53
3616,CA-2025-112529,2025-11-19,2025-11-21,First Class,SC-20770,UC-86978,OFF-AR-10001915,31.776,4,0.2,8.7384
3615,CA-2025-112529,2025-11-19,2025-11-21,First Class,SC-20770,UC-86978,FUR-TA-10002622,718.116,6,0.3,-71.8116
1479,CA-2025-121468,2025-11-19,2025-11-20,First Class,KD-16345,UW-23299,TEC-PH-10000376,31.968,4,0.2,2.3976
2945,CA-2025-126242,2025-11-19,2025-11-24,Standard Class,MC-18100,UW-02698,FUR-FU-10002685,18.7,1,0,7.106
2944,CA-2025-126242,2025-11-19,2025-11-24,Standard Class,MC-18100,UW-02698,OFF-ST-10000675,305.01,9,0,76.2525
5311,CA-2025-131254,2025-11-19,2025-11-21,First Class,NC-18415,UC-03532,OFF-BI-10003527,1525.188,6,0.8,-2287.782
5310,CA-2025-131254,2025-11-19,2025-11-21,First Class,NC-18415,UC-03532,OFF-AR-10003876,13.04,5,0.2,3.912
5309,CA-2025-131254,2025-11-19,2025-11-21,First Class,NC-18415,UC-03532,FUR-CH-10003774,191.058,3,0.3,-46.3998
6951,CA-2025-143021,2025-11-19,2025-11-19,Same Day,AP-10720,UE-59964,FUR-TA-10001676,79.974,3,0.4,-29.3238
6950,CA-2025-143021,2025-11-19,2025-11-19,Same Day,AP-10720,UE-59964,OFF-BI-10001628,58.408,7,0.2,18.2525
5925,CA-2025-146458,2025-11-19,2025-11-22,Second Class,RB-19435,US-37198,OFF-AR-10001177,22.96,7,0,6.6584
1601,CA-2025-158876,2025-11-19,2025-11-21,Second Class,AB-10150,UC-51283,FUR-FU-10001967,15.992,2,0.6,-13.993
1600,CA-2025-158876,2025-11-19,2025-11-21,Second Class,AB-10150,UC-51283,OFF-AR-10003373,99.136,4,0.2,8.6744
1599,CA-2025-158876,2025-11-19,2025-11-21,Second Class,AB-10150,UC-51283,OFF-SU-10001165,6.672,1,0.2,0.5004
1598,CA-2025-158876,2025-11-19,2025-11-21,Second Class,AB-10150,UC-51283,OFF-PA-10000308,16.896,4,0.2,5.28
548,CA-2025-162929,2025-11-19,2025-11-22,First Class,AS-10135,UE-85573,OFF-PA-10002986,13.36,2,0,6.4128
547,CA-2025-162929,2025-11-19,2025-11-22,First Class,AS-10135,UE-85573,OFF-BI-10000404,41.28,6,0.2,13.932
3444,CA-2025-168858,2025-11-19,2025-11-23,Standard Class,JD-16150,UE-59964,OFF-AP-10003849,2504.74,7,0,626.185
3443,CA-2025-168858,2025-11-19,2025-11-23,Standard Class,JD-16150,UE-59964,OFF-EN-10001415,16.74,3,0,8.37
5594,US-2025-108014,2025-11-19,2025-11-25,Standard Class,JH-15430,UE-24265,OFF-BI-10003984,59.913,7,0.7,-45.9333
2172,US-2025-137491,2025-11-19,2025-11-25,Standard Class,LC-16930,UC-97768,FUR-CH-10004675,305.312,2,0.3,-8.7232
2151,US-2025-139969,2025-11-19,2025-11-26,Standard Class,AF-10870,UC-89674,FUR-CH-10001973,233.058,3,0.3,-53.2704
304,US-2025-152380,2025-11-19,2025-11-23,Standard Class,JH-15910,UC-02461,FUR-TA-10002533,219.075,3,0.5,-131.445
4753,CA-2025-103499,2025-11-20,2025-11-24,Standard Class,ES-14020,US-34976,FUR-CH-10001482,209.568,2,0.2,-23.5764
4392,CA-2025-111556,2025-11-20,2025-11-22,First Class,CD-11920,UE-85573,OFF-AR-10004602,68.97,3,0,19.3116
4391,CA-2025-111556,2025-11-20,2025-11-22,First Class,CD-11920,UE-85573,TEC-PH-10001459,1259.97,3,0,327.5922
4390,CA-2025-111556,2025-11-20,2025-11-22,First Class,CD-11920,UE-85573,FUR-BO-10003159,183.968,2,0.2,-25.2956
4389,CA-2025-111556,2025-11-20,2025-11-22,First Class,CD-11920,UE-85573,OFF-PA-10003651,46.76,7,0,22.4448
561,CA-2025-118731,2025-11-20,2025-11-22,Second Class,LP-17080,UW-40512,OFF-BI-10000069,84.056,7,0.2,27.3182
560,CA-2025-118731,2025-11-20,2025-11-22,Second Class,LP-17080,UW-40512,FUR-FU-10003347,42.6,3,0,16.614
7929,CA-2025-120404,2025-11-20,2025-11-24,Second Class,KH-16330,UE-85573,FUR-FU-10000820,50.97,3,0,9.1746
7928,CA-2025-120404,2025-11-20,2025-11-24,Second Class,KH-16330,UE-85573,TEC-PH-10001363,569.99,1,0,170.997
7927,CA-2025-120404,2025-11-20,2025-11-24,Second Class,KH-16330,UE-85573,TEC-AC-10003433,2.97,3,0,1.3365
1040,CA-2025-121818,2025-11-20,2025-11-21,First Class,JH-15430,US-37718,OFF-AR-10004790,28.728,3,0.2,1.7955
1039,CA-2025-121818,2025-11-20,2025-11-21,First Class,JH-15430,US-37718,OFF-AR-10000203,23.968,7,0.2,2.6964
2782,CA-2025-146724,2025-11-20,2025-11-27,Standard Class,HG-15025,UC-80146,OFF-AR-10001026,22,10,0,9.68
4841,CA-2025-154123,2025-11-20,2025-11-25,Standard Class,SC-20050,US-97729,FUR-FU-10000629,27.58,2,0,11.5836
2072,US-2025-110996,2025-11-20,2025-11-25,Standard Class,KA-16525,UW-04732,FUR-CH-10003956,283.92,5,0.2,-46.137
1814,US-2025-161193,2025-11-20,2025-11-26,Standard Class,BT-11680,UE-53205,FUR-FU-10000206,4.656,2,0.2,1.5714
1813,US-2025-161193,2025-11-20,2025-11-26,Standard Class,BT-11680,UE-53205,FUR-FU-10001861,77.6,5,0.2,28.13
4012,CA-2025-100811,2025-11-21,2025-11-24,First Class,CC-12475,UE-57505,OFF-ST-10002444,39.296,4,0.2,3.9296
4011,CA-2025-100811,2025-11-21,2025-11-24,First Class,CC-12475,UE-57505,OFF-PA-10001204,8.448,2,0.2,2.64
2247,CA-2025-103380,2025-11-21,2025-11-25,Standard Class,BF-11005,UW-02469,TEC-PH-10004165,659.976,3,0.2,49.4982
2246,CA-2025-103380,2025-11-21,2025-11-25,Standard Class,BF-11005,UW-02469,OFF-AP-10001492,8.62,1,0,2.2412
2245,CA-2025-103380,2025-11-21,2025-11-25,Standard Class,BF-11005,UW-02469,OFF-FA-10004248,9.02,2,0,3.5178
2244,CA-2025-103380,2025-11-21,2025-11-25,Standard Class,BF-11005,UW-02469,OFF-AR-10003856,5.56,2,0,1.4456
2243,CA-2025-103380,2025-11-21,2025-11-25,Standard Class,BF-11005,UW-02469,OFF-ST-10003442,56.56,2,0,15.2712
6148,CA-2025-105130,2025-11-21,2025-11-25,Standard Class,PJ-18835,UW-58802,OFF-BI-10001191,40.736,2,0.2,14.7668
6147,CA-2025-105130,2025-11-21,2025-11-25,Standard Class,PJ-18835,UW-58802,OFF-AR-10003394,11.76,4,0,3.1752
2213,CA-2025-107874,2025-11-21,2025-11-25,Standard Class,SW-20275,UE-85573,FUR-FU-10003535,27.42,1,0,11.2422
6365,CA-2025-110443,2025-11-21,2025-11-25,Standard Class,CK-12205,UW-48205,OFF-PA-10003797,51.84,8,0,24.8832
6364,CA-2025-110443,2025-11-21,2025-11-25,Standard Class,CK-12205,UW-48205,TEC-MA-10002073,1039.992,1,0.2,103.9992
6363,CA-2025-110443,2025-11-21,2025-11-25,Standard Class,CK-12205,UW-48205,OFF-BI-10001670,150.8,5,0.2,56.55
1874,CA-2025-142888,2025-11-21,2025-11-25,Standard Class,BP-11230,UW-19409,FUR-TA-10004767,70.98,1,0,20.5842
9039,CA-2025-157420,2025-11-21,2025-11-21,Same Day,HZ-14950,UC-03532,TEC-PH-10003555,55.176,3,0.2,-12.4146
3723,CA-2025-144036,2025-11-22,2025-11-26,Standard Class,FO-14305,UC-05096,OFF-AR-10000122,35.712,8,0.2,2.232
3381,CA-2025-103156,2025-11-23,2025-11-24,First Class,TD-20995,UE-16655,FUR-FU-10000320,24.048,9,0.2,7.2144
3554,CA-2025-107832,2025-11-23,2025-11-26,Second Class,FH-14275,UE-16655,OFF-BI-10001658,7.476,1,0.7,-5.9808
109,CA-2025-119004,2025-11-23,2025-11-28,Standard Class,JM-15250,US-64676,OFF-AR-10000390,3.304,1,0.2,1.0738
